Approach,Params,Selected_Features,Avg_n_features,Std_n_features,Avg_AUC,Std_AUC,Repeat_1,Repeat_2,Repeat_3,Repeat_4,Repeat_5
VarianceThreshold,{'threshold': 0.8},Fingerprints,228.6153846153846,1.5461347109416754,0.68809950855544,0.0114386987921513,0.6870000358718658,0.7068730494673028,0.6804175485166983,0.6733149191089428,0.6928919898123901
VarianceThreshold,{'threshold': 0.9},No feature selection,4519.0,0.0,0.7151917351221437,0.0081732878982672,0.6998331958245148,0.7182533988592747,0.7235803709150912,0.7194640743265057,0.714827635685332
VarianceThreshold,{'threshold': 0.9},All Features,227.46153846153845,1.8235799370968764,0.6751641137855581,0.0073158390133989,0.6802740610539154,0.6847042364673387,0.6746601140725329,0.6630824694192345,0.6730996879147685
VarianceThreshold,{'threshold': 0.9},Fingerprints,227.53846153846155,1.692307692307692,0.6705527854503713,0.0094390068340856,0.6568138608889048,0.679242744915163,0.6825608924920185,0.6645442479463356,0.6696021810094344
SelectPercentile,"{'percentile': 0.5, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7165620403917208,0.0119537678809655,0.7266474154320766,0.7204953904652582,0.7271944613839366,0.6947393908957205,0.7137335437816121
SelectPercentile,"{'percentile': 0.5, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,22.0,0.0,0.4404652580980737,0.0125517570059086,0.4209473759730243,0.450487857373462,0.4504161136420705,0.4504161136420704,0.430058829859741
SelectPercentile,"{'percentile': 0.5, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,29.0,0.0,0.7239068048929224,0.0080737493536166,0.7347275531800408,0.725643003192596,0.7221096244215661,0.7100208056821035,0.7270330379883059
SelectPercentile,"{'percentile': 1, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7105032822757111,0.0089871255685869,0.7153119058722244,0.71076514689529,0.6937798184883597,0.7122627972880871,0.7203967428345948
SelectPercentile,"{'percentile': 1, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,45.92307692307692,0.2664693550105964,0.7214119166337841,0.0060878857598192,0.7110162499551602,0.7196613695878323,0.7231050686946229,0.7295261326541593,0.7237507622771461
SelectPercentile,"{'percentile': 1, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,52.92307692307692,0.2664693550105964,0.7297323958819099,0.0020490419771081,0.731212110341859,0.7306471284571511,0.7266115435663809,0.7320909710514044,0.7281002259927538
SelectPercentile,"{'percentile': 5, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.704179072353553,0.022998958340533,0.7366108261290669,0.6652347813609785,0.7005954729705492,0.711724719302651,0.70672956200452
SelectPercentile,"{'percentile': 5, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,225.07692307692307,0.2664693550105965,0.69415467948488,0.0100033223986066,0.6952326290490368,0.6837984718585213,0.7069089213329984,0.6818524231445278,0.7029809520393155
SelectPercentile,"{'percentile': 5, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,232.15384615384616,0.3608012122941099,0.7141406894572586,0.0036178097048655,0.7159665674211715,0.7171054991570113,0.7101373892456146,0.7180471356315242,0.7094468558309717
SelectPercentile,"{'percentile': 10, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7141873228826631,0.0127835127391097,0.7099131900850164,0.7126125479786204,0.6955644438067224,0.7350862718369982,0.7177601607059583
SelectPercentile,"{'percentile': 10, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,451.46153846153845,0.4985185152621431,0.7221006564551422,0.01047901254854,0.739704774545324,0.7208003013236719,0.7194551063600818,0.7235534670158195,0.7069896330308139
SelectPercentile,"{'percentile': 10, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,458.46153846153845,0.4985185152621431,0.7187466370125911,0.0063664578356249,0.7226297664741543,0.7189977400724612,0.7242619363633104,0.7213563152419558,0.7064874269110736
SelectPercentile,"{'percentile': 30, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7132223696954478,0.007993202353713,0.7035010940919038,0.7185762456505362,0.7252125408042471,0.7059852207913333,0.7128367471392187
SelectPercentile,"{'percentile': 30, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,1355.3076923076924,0.4615384615384615,0.7234422642321626,0.008388842300986,0.7291405100979302,0.7183072066578183,0.7166840047350862,0.7372206478458945,0.7158589518240843
SelectPercentile,"{'percentile': 30, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,1360.1538461538462,0.3608012122941099,0.7119740287692363,0.0161078362028531,0.7224324712128278,0.7148904114502995,0.7233830756537647,0.7188452846432543,0.6803189008860352
SelectPercentile,"{'percentile': 50, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7149747103346845,0.0124626969505914,0.6913674355203214,0.7168364601642931,0.723356171754493,0.7163521899774008,0.7269612942569144
SelectPercentile,"{'percentile': 50, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,2259.0,0.0,0.7068730494673028,0.0095219315072887,0.7043799548014492,0.7178498403701976,0.7082899881622844,0.6901836639523622,0.7136618000502206
SelectPercentile,"{'percentile': 50, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,2263.0,0.0,0.712951537109445,0.0073717805537503,0.7126932596764358,0.7095365354952111,0.7016626609749973,0.7172220827205222,0.7236431466800588
SelectPercentile,"{'percentile': 70, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7254062488790042,0.0106271690173095,0.7208092692900958,0.7286114000789181,0.7294005811242243,0.7401352369336729,0.70807475696811
SelectPercentile,"{'percentile': 70, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,3163.0,0.0,0.7001578362090612,0.0050034932883765,0.7037163252860781,0.6910625246619077,0.7033665745955446,0.7042185314058185,0.6984252250959573
SelectPercentile,"{'percentile': 70, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,3165.0,0.0,0.723128385407325,0.0169234528364619,0.7545826308426302,0.7174283459482728,0.7226207985077304,0.7172579545862181,0.703752197151774
SelectPercentile,"{'percentile': 90, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7073716684004736,0.0065878649609517,0.707814685941816,0.7199842163790939,0.7024877138859993,0.702792624744413,0.7037791010510457
SelectPercentile,"{'percentile': 90, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,4067.0,0.0,0.7052857194102665,0.0085005953037913,0.7048642249883417,0.7148096997524841,0.704397890734297,0.7120385981274886,0.6903181834487211
SelectPercentile,"{'percentile': 90, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,4067.0,0.0,0.708688165871507,0.0129824670458002,0.7136438641173728,0.7176704810417189,0.6881299996412813,0.7241005129676794,0.6998959715894824
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 0.5, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7070954550346163,0.0064876934404038,0.7192488431323314,0.7042095634393946,0.7044606664992646,0.7073483516877713,0.7002098504143199
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 0.5, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,22.0,0.0,0.4505918857839796,0.0155936052318178,0.4570165369300857,0.4376816013200846,0.4285880833662159,0.4725131829106431,0.4571600243928687
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 0.5, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,29.0,0.0,0.7228665207877463,0.0107834411231724,0.7355077662589231,0.7198407289163109,0.7054292068730494,0.7205402302973778,0.7330146715930697
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 1, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7179951214262654,0.0142702900909528,0.7064874269110737,0.7079761093374466,0.7117426552354988,0.7453097535602826,0.7184596620870252
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 1, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,45.92307692307692,0.2664693550105964,0.7192667790651792,0.003319998824313,0.7200021523119418,0.7166301969365427,0.7210783082828138,0.7240198012698641,0.7146034365247337
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 1, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,52.92307692307692,0.2664693550105964,0.7277092226566704,0.0078712032882182,0.7282706173548086,0.7252304767370951,0.7156975284284536,0.74024285253076,0.7291046382322345
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 5, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.714752304767371,0.0130014243101981,0.6949097822577752,0.7249076299458335,0.7062632277504753,0.7312928220396743,0.7163880618430964
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 5, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,225.07692307692307,0.2664693550105965,0.6944506223768698,0.0154641657565058,0.7067833698030636,0.7094289198981238,0.6958514187322882,0.665862539010654,0.6943268644402194
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 5, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,232.15384615384616,0.3608012122941099,0.7062058327653622,0.0101044535163591,0.6951339814183736,0.7157154643613015,0.6949008142913513,0.7060479965563009,0.7192309071994835
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 10, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.72022635147254,0.0151453028480373,0.7189529002403414,0.7189977400724612,0.7103077806076694,0.7484395738422356,0.7044337625999928
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 10, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,451.46153846153845,0.4985185152621431,0.7096208343795961,0.0050281288452097,0.7162983821788571,0.7120475660939125,0.7051242960146358,0.7025684255838145,0.7120655020267603
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 10, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,458.46153846153845,0.4985185152621431,0.7185511353445492,0.007472042461241,0.7197689851849194,0.7136797359830684,0.7093123363346128,0.7184596620870252,0.7315349571331204
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 30, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.709823510420777,0.0158089788619776,0.7396240628475088,0.6931699967715321,0.7044427305664167,0.7094827276966675,0.7023980342217598
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 30, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,1355.3076923076924,0.4615384615384615,0.7165476916454423,0.0081688307778802,0.7177242888402626,0.7218585213616959,0.7244502636582129,0.717661513075295,0.7010438712917458
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 30, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,1360.1538461538462,0.3608012122941099,0.7071295333070273,0.0104404826310599,0.6944972558022744,0.7207464935251282,0.7131954657961761,0.6952864368475804,0.7119220145639775
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 50, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7189959464791763,0.0104594625365504,0.7061466441869642,0.7131685618969044,0.7214011550740753,0.7168902679628367,0.7373731032751013
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 50, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,2259.0,0.0,0.7092441797897908,0.0074560399860841,0.6981472181368154,0.7112852889478782,0.7121282777917279,0.7044786024321125,0.7201815116404204
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 50, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,2263.0,0.0,0.7036571367076802,0.014334633399262,0.722405567313556,0.6900222405567313,0.70399433224522,0.7163432220109768,0.6855203214119167
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 70, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7103167485740933,0.0077535172723589,0.7042095634393946,0.7038060049503174,0.7106754672310507,0.7079133335724791,0.724979373677225
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 70, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,3163.0,0.0,0.7101320084657603,0.0100074189487149,0.7063260035154428,0.7085679951214263,0.7277773792014923,0.6970262223338235,0.7109624421566165
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 70, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,3165.0,0.0,0.723440470638878,0.0099605852658682,0.7106395953653549,0.7293916131578003,0.726862646626251,0.713338953258959,0.7369695447860243
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 90, 'score_func': <function f_classif at 0x7f00c7db1440>}",No feature selection,4519.0,0.0,0.7120762635864691,0.0070389234261378,0.704281307170786,0.7071779603257166,0.7098862861857445,0.7146482763568534,0.7243874878932453
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 90, 'score_func': <function f_classif at 0x7f00c7db1440>}",All Features,4067.0,0.0,0.7222692542239122,0.0190142701091387,0.7487713885999211,0.705079456182516,0.6980665064389998,0.7372385837787423,0.7221903361193815
GenericUnivariateSelect,"{'mode': 'percentile', 'param': 90, 'score_func': <function f_classif at 0x7f00c7db1440>}",Fingerprints,4067.0,0.0,0.7215195322308714,0.0068486367386794,0.7339832119668543,0.7186210854826559,0.7225759586756108,0.7136348961509489,0.7187825088782867
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 23, 'norm_order': 1, 'prefit': False, 'threshold': None}",No feature selection,4519.0,0.0,0.7125031387882483,0.0168951245559701,0.7103167485740933,0.7175538974782079,0.6856638088746996,0.7105409477346917,0.7384402912795494
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 23, 'norm_order': 1, 'prefit': False, 'threshold': None}",All Features,23.0,0.0,0.6932560892492019,0.0140339140087679,0.7172220827205223,0.6765792588872548,0.6939681457832623,0.6963177529863328,0.6821932058686372
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 23, 'norm_order': 1, 'prefit': False, 'threshold': None}",Fingerprints,30.0,0.0,0.687426911073645,0.0157617714342533,0.6978871471105212,0.7096710549915701,0.6894751946048714,0.6661853858019156,0.6739157728593463
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 45, 'norm_order': 1, 'prefit': False, 'threshold': None}",No feature selection,4519.0,0.0,0.7141442766438283,0.0169382190382901,0.7002905621121355,0.7254098360655739,0.7335348136456576,0.6884438784661191,0.7230422929296553
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 45, 'norm_order': 1, 'prefit': False, 'threshold': None}",All Features,30.123076923076923,1.6962192556723346,0.6852405208594898,0.0047929376885959,0.6896993937654696,0.677359471966137,0.6885694299960541,0.6885873659289019,0.6819869426408868
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 45, 'norm_order': 1, 'prefit': False, 'threshold': None}",Fingerprints,37.01538461538462,1.5341477984391274,0.7003551314703877,0.0125310282778188,0.6987391039207949,0.6941744090110127,0.6946048713993614,0.7247282706173548,0.6895290024034151
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 226, 'norm_order': 1, 'prefit': False, 'threshold': None}",No feature selection,4519.0,0.0,0.7168830935896976,0.0119482547991497,0.7211500520142052,0.6971607418301826,0.7342881228252682,0.7168543960971411,0.7149621551816909
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 226, 'norm_order': 1, 'prefit': False, 'threshold': None}",All Features,30.23076923076923,1.7695651857859211,0.6903917207733974,0.0104600684243639,0.6988108476521864,0.7037521971517738,0.6740413243892814,0.690470638877928,0.6848835957958174
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 226, 'norm_order': 1, 'prefit': False, 'threshold': None}",Fingerprints,37.01538461538462,1.4303556060516258,0.696997524841267,0.0100454617353504,0.7078146859418158,0.6998242278580908,0.6964791763819637,0.6783280123399218,0.7025415216845428
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 452, 'norm_order': 1, 'prefit': False, 'threshold': None}",No feature selection,4519.0,0.0,0.7174821537468163,0.0110979691445706,0.7304139613301288,0.7040391720773398,0.7059403809592137,0.717939520034437,0.7290777343329626
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 452, 'norm_order': 1, 'prefit': False, 'threshold': None}",All Features,30.26153846153846,1.6480937527190251,0.6820281952864369,0.0137724510108505,0.67153029379058,0.6665530724252968,0.6805520680130573,0.6852692183520465,0.7062363238512035
SelectFromModel,"{'estimator__C': 0.01, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 1000, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l1', 'estimator__random_state': None, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(C=0.01, dual=False, penalty='l1'), 'importance_getter': 'auto', 'max_features': 452, 'norm_order': 1, 'prefit': False, 'threshold': None}",Fingerprints,37.04615384615385,1.513333246444054,0.6965885855723356,0.0073639868589201,0.6914391792517129,0.6846504286687951,0.7036625174875345,0.7006134089033971,0.7025773935502385
